Unnamed: 0,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-6).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-6).segmentCode,year,Instrument,Segment Name,Segment Code,number of segments
,,,-6,4082.T,,,0.0
,,,-6,1712.T,Eliminations and Corporate,,4.0
,,,-6,1712.T,Soil Contamination Research and Solve,562910,4.0
,,,-6,1712.T,Other,"562998, 562910, 562219, 541620",4.0
,,,-6,1712.T,Plaster cycle,562111,4.0
,,,-6,0438.HK,Solar Photovoltaic business,"334413, 327215",4.0
,,,-6,0438.HK,New materials business,"335910, 335999, 335932",4.0
,,,-6,0438.HK,Others,,4.0
,,,-6,0438.HK,Trading business,423690,4.0
,,,-6,5310.T,,,0.0
,,,-6,079960.KQ,,,0.0
,,,-6,3359.T,,,0.0
,,,-6,002039.SZ,Electricity,221111,2.0
,,,-6,002039.SZ,Others,,2.0
,,,-6,3769.T,Payment activation business,"812990, 522320",3.0
,,,-6,3769.T,Financial Related business,522320,3.0
,,,-6,3769.T,Payment agency business,"541613, 522320",3.0
,,,-6,600970.SS,Other Operation,,7.0
,,,-6,600970.SS,Equipment Manufacturing,"333248, 333131",7.0
,,,-6,600970.SS,Manufacturing Operation Management,"541990, 213115",7.0
,,,-6,600970.SS,Other,,7.0
,,,-6,600970.SS,Environmental protection,"333310, 562219, 541620, 541330",7.0
,,,-6,600970.SS,Engineering Construction,"541330, 238110, 237990",7.0
,,,-6,600970.SS,Eliminations,,7.0
,,,-6,002041.SZ,Agricalture-Planting,"111219, 111150, 111140",1.0
,,,-6,3300.HK,Energy saving & new energy Glass Products,327215,4.0
,,,-6,3300.HK,Painted Glass Products,327215,4.0
,,,-6,3300.HK,Coated Glass Products,327215,4.0
,,,-6,3300.HK,Clear Glass Products,327211,4.0
,,,-6,3311.HK,,,0.0
,,,-6,1068.HK,Chilled and Frozen Meat,"424470, 311613, 311612, 311611",2.0
,,,-6,1068.HK,Processed Meat Products,"551112, 424470, 311613, 311612",2.0
,,,-6,079430.KS,Special Furniture,"337122, 337110",5.0
,,,-6,079430.KS,Other Segments,423310,5.0
,,,-6,079430.KS,Office Furniture,"337215, 337214, 337211",5.0
,,,-6,079430.KS,Internal Transaction,,5.0
,,,-6,079430.KS,House Furniture,"337126, 337121",5.0
,,,-6,5741.T,Elimination,,4.0
,,,-6,5741.T,Processed Products Related Bus.,"331318, 484220, 331315, 237990",4.0
,,,-6,5741.T,Copper & Brass Products Bus.,331420,4.0
,,,-6,5741.T,Aluminium Rolling Products Bus.,"331318, 331313, 331315",4.0
,,,-6,3383.HK,Property Development,"561730, 238390, 236220, 236117",4.0
,,,-6,3383.HK,Property Management,"541620, 531312, 531311",4.0
,,,-6,3383.HK,Hotel Operations,"722511, 721310, 721110",4.0
,,,-6,3383.HK,Property Investment,"531390, 531120",4.0
,,,-6,3393.HK,Advanced distribution operations,"335311, 334515",3.0
,,,-6,3393.HK,Communication and fluid advanced metering infrastructure,"334514, 334220, 238220",3.0
,,,-6,3393.HK,Power advanced metering infrastructure,"334515, 238210",3.0
,,,-6,086520.KQ,Other Segment(Merchandise & Rental),"541614, 531120",3.0
,,,-6,086520.KQ,Environment Material,924120,3.0
,,,-6,086520.KQ,Electric Material,"335910, 325998",3.0
,,,-6,3501.TW,Taiwan,"423620, 335999, 335931, 334419",5.0
,,,-6,3501.TW,Southern China,"423620, 335999, 335931, 334419",5.0
,,,-6,3501.TW,Eliminations,,5.0
,,,-6,3501.TW,Eastern China,"335999, 335931, 334419, 332510",5.0
,,,-6,3501.TW,Other,"335929, 334419",5.0
,,,-6,1407.T,Other Businesses,551112,6.0
,,,-6,1407.T,Energy saving business,"334413, 333415",6.0
,,,-6,1407.T,Electric power business,"221118, 221122",6.0
,,,-6,1407.T,Eliminations and Corporate,,6.0
,,,-6,1407.T,Maintenance business,811310,6.0
,,,-6,1407.T,Renewable energy Business,237130,6.0
,,,-6,1292.HK,,,0.0
,,,-6,3323.HK,Eliminations,,7.0
,,,-6,3323.HK,Other,423320,7.0
,,,-6,3323.HK,Light Weight Building Materials,327310,7.0
,,,-6,3323.HK,Glass Fiber & FRP Products,327212,7.0
,,,-6,3323.HK,Engineering Services,"541330, 423810",7.0
,,,-6,3323.HK,Cement,327310,7.0
,,,-6,3323.HK,Concrete,327320,7.0
,,,-6,002051.SZ,Trade,425120,3.0
,,,-6,002051.SZ,Other Operations,,3.0
,,,-6,002051.SZ,Construction Contracting and Equipment,"333248, 237990, 236210",3.0
,,,-6,0272.HK,Property Investment,"721110, 531312, 531120",4.0
,,,-6,0272.HK,Other,,4.0
,,,-6,0272.HK,Property Development,"531312, 531311, 236220, 236117",4.0
,,,-6,0272.HK,Construction,"551112, 236220, 236118, 236117",4.0
,,,-6,601001.SS,Construction Materials,327120,4.0
,,,-6,601001.SS,Coal,"212115, 212114",4.0
,,,-6,601001.SS,Other Operation,,4.0
,,,-6,601001.SS,Chemical,212323,4.0
,,,-6,3900.HK,Property development,"531312, 531311, 236220, 236117",5.0
,,,-6,3900.HK,Hotel Operations,721110,5.0
,,,-6,3900.HK,Others,"561990, 531390",5.0
,,,-6,3900.HK,Inter segment elimination,,5.0
,,,-6,3900.HK,Property Investment,"531390, 531120",5.0
,,,-6,002057.SZ,Manufacturing,"339993, 325199",3.0
,,,-6,002057.SZ,Other Business,333248,3.0
,,,-6,002057.SZ,Services,541420,3.0
,,,-6,3983.HK,Methanol,325199,5.0
,,,-6,3983.HK,Urea,325311,5.0
,,,-6,3983.HK,Phosphorus and compound fertiliser,325312,5.0
,,,-6,3983.HK,Elimination,,5.0
,,,-6,3983.HK,Others,,5.0
,,,-6,002061.SZ,Other,,3.0
,,,-6,002061.SZ,Chemical Industry,"325180, 325199",3.0
,,,-6,002061.SZ,Infrastructure Engineering Industry,"541330, 237990, 237310",3.0
,,,-6,002062.SZ,Real Estate Business,"236220, 236117",5.0
,,,-6,002062.SZ,Construction and Infrastructure Investment,"237990, 237310",5.0
,,,-6,002062.SZ,Eliminations,,5.0
,,,-6,002062.SZ,Other Business,237990,5.0
,,,-6,002062.SZ,New Energy Development Business,221118,5.0
,,,-6,002066.SZ,,,0.0
,,,-6,7826.T,E-Business,"334419, 334413",4.0
,,,-6,7826.T,Sensor Business,"334513, 334413",4.0
,,,-6,7826.T,Other,212290,4.0
,,,-6,7826.T,Film,334419,4.0
,,,-6,601699.SS,Other,,3.0
,,,-6,601699.SS,Mining,"212115, 324199",3.0
,,,-6,601699.SS,Coalification Industry,"423520, 324199",3.0
,,,-6,2127.T,,,0.0
,,,-6,092230.KS,Other,493190,5.0
,,,-6,092230.KS,Intercompany Eliminations,,5.0
,,,-6,092230.KS,PPG,325211,5.0
,,,-6,092230.KS,Holdings,"551112, 523910",5.0
,,,-6,092230.KS,Real Estate Rental,531120,5.0
,,,-6,002074.SZ,Intercompany elimination,,3.0
,,,-6,002074.SZ,Electrical Transmission & Distribution,"335999, 335313, 335311",3.0
,,,-6,002074.SZ,Power Lithium Battery,"336320, 335910",3.0
,,,-6,0609.HK,Other chemical products,325998,4.0
,,,-6,0609.HK,Cyanoacetic acid & its esters products,325199,4.0
,,,-6,0609.HK,Chloroacetic Acid and its derivative products,"325180, 325199",4.0
,,,-6,0609.HK,Alcohols Products,"325193, 312130",4.0
,,,-6,002078.SZ,Paper,"322120, 322130",5.0
,,,-6,002078.SZ,Electric & Steam,"221330, 221112",5.0
,,,-6,002078.SZ,Intercompany Eliminations,,5.0
,,,-6,002078.SZ,Trading,424110,5.0
,,,-6,002078.SZ,Pulping,322110,5.0
,,,-6,002081.SZ,Other,,5.0
,,,-6,002081.SZ,Building Decoration,"238390, 238320, 238190, 238120",5.0
,,,-6,002081.SZ,Manufacturing,"337127, 332323",5.0
,,,-6,002081.SZ,E-business,459999,5.0
,,,-6,002081.SZ,Finance,524126,5.0
,,,-6,601666.SS,Inter-Segment Offset,,5.0
,,,-6,601666.SS,Others,"541360, 423520",5.0
,,,-6,601666.SS,Coal Blending,"212115, 423520",5.0
,,,-6,601666.SS,Exploration Engineering,212115,5.0
,,,-6,601666.SS,Coal Washing,"212115, 423520",5.0
,,,-6,3526.TWO,,,0.0
,,,-6,002092.SZ,Other Operatings,,5.0
,,,-6,002092.SZ,Textile Industry,325220,5.0
,,,-6,002092.SZ,Trade,424690,5.0
,,,-6,002092.SZ,Chlor Alkali Chemical Industry,325180,5.0
,,,-6,002092.SZ,Logistics and transport,"541614, 484122, 484121, 484110",5.0
,,,-6,2233.HK,,,0.0
,,,-6,3708.T,Eliminations and Corporate,,5.0
,,,-6,3708.T,Environment related business,561730,5.0
,,,-6,3708.T,Commodities pertinent to people's life,322120,5.0
,,,-6,3708.T,Special Material Business,"322120, 322299, 322110",5.0
,,,-6,3708.T,Industrial Material Business,"322120, 322299, 322110",5.0
,,,-6,002100.SZ,Other Operations,,6.0
,,,-6,002100.SZ,Animal Food,311119,6.0
,,,-6,002100.SZ,Other (Main),,6.0
,,,-6,002100.SZ,Food culture,112210,6.0
,,,-6,002100.SZ,Pharmaceutical industry,325412,6.0
,,,-6,002100.SZ,Fats and oils processing,311225,6.0
,,,-6,0656.HK,Property Development and Sales,236117,8.0
,,,-6,0656.HK,Eliminations,,8.0
,,,-6,0656.HK,Health,"325412, 311999",8.0
,,,-6,0656.HK,Resources,"331110, 213115",8.0
,,,-6,0656.HK,Asset Management,"523940, 523910",8.0
,,,-6,0656.HK,Investment,523150,8.0
,,,-6,0656.HK,Insurance,"524126, 524113",8.0
,,,-6,0656.HK,Happy lifestyle,524113,8.0
,,,-6,093370.KS,Fluoride Segment,"325180, 325120",1.0
,,,-6,601003.SS,Other,,2.0
,,,-6,601003.SS,Metallurgical,331110,2.0
,,,-6,002116.SZ,Consultation,"541330, 541320, 541310",3.0
,,,-6,002116.SZ,General Contract,"236220, 236210",3.0
,,,-6,002116.SZ,Other,,3.0
,,,-6,002121.SZ,Other,,2.0
,,,-6,002121.SZ,Industry,"335999, 334515, 334513, 334419",2.0
,,,-6,002124.SZ,Animal Feeds,311119,5.0
,,,-6,002124.SZ,Food,"311613, 311611",5.0
,,,-6,002124.SZ,Intercompany Eliminations,,5.0
,,,-6,002124.SZ,Engineering Environmental Protection,541330,5.0
,,,-6,002124.SZ,Animal vaccines,325414,5.0
,,,-6,002125.SZ,Other Operations,,3.0
,,,-6,002125.SZ,Material industry,"331110, 325180",3.0
,,,-6,002125.SZ,Sewage treatment Industry,221320,3.0
,,,-6,002129.SZ,Other,,4.0
,,,-6,002129.SZ,Semi-conductor,334413,4.0
,,,-6,002129.SZ,New energy,"522220, 334413, 237130",4.0
,,,-6,002129.SZ,Service,"522220, 237130",4.0
,,,-6,002128.SZ,Other Operations,,4.0
,,,-6,002128.SZ,Coal,"212114, 423520, 324199",4.0
,,,-6,002128.SZ,Eliminations,,4.0
,,,-6,002128.SZ,Electric Power,221112,4.0
,,,-6,2007.HK,Property Development,"531312, 531311, 531120, 236117",5.0
,,,-6,2007.HK,Hotel Operation,"721110, 713110",5.0
,,,-6,2007.HK,Property Management,"531312, 531311",5.0
,,,-6,2007.HK,Construction,"236220, 236116",5.0
,,,-6,2007.HK,Property Investment,531110,5.0
,,,-6,3889.HK,,,0.0
,,,-6,091580.KQ,,,0.0
,,,-6,0819.HK,,,0.0
,,,-6,002138.SZ,Electronic component,"334419, 334417, 334416",1.0
,,,-6,4461.T,Surfactant,325613,5.0
,,,-6,4461.T,Electronic Device Materials,"334419, 334413",5.0
,,,-6,4461.T,Functional Materials Business,"325998, 325211",5.0
,,,-6,4461.T,Amenities Material,"325613, 325199",5.0
,,,-6,4461.T,Urethane Material,"326150, 325199",5.0
,,,-6,1786.T,Eliminations,,4.0
,,,-6,1786.T,Steel Structures,237990,4.0
,,,-6,1786.T,Construction,"333120, 327390, 237310",4.0
,,,-6,1786.T,Other,"221114, 531190, 518210",4.0
,,,-6,2875.T,Eliminations and Corporate,,8.0
,,,-6,2875.T,Domestic instant noodle business,311423,8.0
,,,-6,2875.T,Refrigeration business,493120,8.0
,,,-6,2875.T,Processed Food Business,,8.0
,,,-6,2875.T,Instant noodles overseas business,311824,8.0
,,,-6,2875.T,Other,,8.0
,,,-6,2875.T,Cold food business,311412,8.0
,,,-6,2875.T,Aquatic food business,311710,8.0
,,,-6,6925.T,Eliminations and Corporate,,4.0
,,,-6,6925.T,Equipment Business,"335139, 333310, 334419",4.0
,,,-6,6925.T,Other,,4.0
,,,-6,6925.T,Source of Light Business,335139,4.0
,,,-6,2208.T,,,0.0
,,,-6,8864.T,Heat Supply Business,221330,4.0
,,,-6,8864.T,Other Bus. Operate Water Supply&Drainage,"221118, 221320",4.0
,,,-6,8864.T,Real Estate Leasing Business,531120,4.0
,,,-6,8864.T,Eliminations and Corporate,,4.0
,,,-6,3232.T,Eliminations and Corporate,,5.0
,,,-6,3232.T,Leisure And Services,"721110, 713910, 611692, 487110",5.0
,,,-6,3232.T,Distribution Business,"424710, 423110",5.0
,,,-6,3232.T,Transportation Business,"485310, 485113",5.0
,,,-6,3232.T,Real Estate Industry,"551112, 531210, 531110, 236117",5.0
,,,-6,3231.T,Eliminations and Corporate,,8.0
,,,-6,3231.T,Others,"531120, 531110",8.0
,,,-6,3231.T,Housing,"541810, 531110, 236116, 236115",8.0
,,,-6,3231.T,Eliminations/Corporate,,8.0
,,,-6,3231.T,Asset Investment Development,523940,8.0
,,,-6,3231.T,Agency & GRE,"531210, 524210",8.0
,,,-6,3231.T,Rental,"531120, 531110",8.0
,,,-6,3231.T,Operational Management,"221118, 561720, 531312, 531311",8.0
,,,-6,015760.KS,Other Segments,221118,6.0
,,,-6,015760.KS,Transmission & Distribution,221122,6.0
,,,-6,015760.KS,Electric Power Support,811310,6.0
,,,-6,015760.KS,Electric Power Generation (Nuclear),221113,6.0
,,,-6,015760.KS,Electric Power Generation (Non-Nuclear),221112,6.0
,,,-6,015760.KS,Consolidation Adjustment,,6.0
,,,-6,009070.KS,Transportation,484121,3.0
,,,-6,009070.KS,Operation,"541614, 484110",3.0
,,,-6,009070.KS,Package,488320,3.0
,,,-6,036460.KS,other segments,"211130, 211120, 221112, 213112",2.0
,,,-6,036460.KS,Natural Gas Import and Sale,"211130, 221210",2.0
,,,-6,3150.T,Energy Cost Solutions Business,"423730, 423690, 423610, 237130",4.0
,,,-6,3150.T,Smarthouse Project,"221118, 423720, 423690, 423610",4.0
,,,-6,3150.T,Eliminations and Corporate,,4.0
,,,-6,3150.T,incubation,459999,4.0
,,,-6,5857.T,Environment coservation business,"562211, 562112",4.0
,,,-6,5857.T,Life & Health,,4.0
,,,-6,5857.T,Noble Metals,331492,4.0
,,,-6,5857.T,Corporate & Elimination,,4.0
,,,-6,2269.T,Medical,"325412, 325411, 325320",3.0
,,,-6,2269.T,Eliminations and Corporate,,3.0
,,,-6,2269.T,Food,"311821, 311520, 311511",3.0
,,,-6,601668.SS,Other Businesses,,5.0
,,,-6,601668.SS,Real Estate,236220,5.0
,,,-6,601668.SS,Buildings Construction,"236220, 236210, 236116",5.0
,,,-6,601668.SS,Design and Investigation,541330,5.0
,,,-6,601668.SS,Infrastructure,"237990, 237310, 237130",5.0
,,,-6,002276.SZ,Other,,3.0
,,,-6,002276.SZ,Industry,"335999, 335931, 335929, 335921",3.0
,,,-6,002276.SZ,Trade,423610,3.0
,,,-6,601618.SS,Engineering & Construction,"237310, 236220, 236210",5.0
,,,-6,601618.SS,Resources Development,"212230, 212290",5.0
,,,-6,601618.SS,Equipment Manufacturing,"333248, 332312",5.0
,,,-6,601618.SS,Property Development,236117,5.0
,,,-6,601618.SS,Others,,5.0
,,,-6,2270.T,Dairy Product,"311514, 311513, 311512, 311511",5.0
,,,-6,2270.T,Beverage & Dessert,"311999, 311511, 311421",5.0
,,,-6,2270.T,Feed & Seed,"311119, 111998",5.0
,,,-6,2270.T,Other,"531110, 484110",5.0
,,,-6,2270.T,Eliminations,,5.0
,,,-6,052690.KS,,,0.0
,,,-6,1668.HK,Other,,5.0
,,,-6,1668.HK,Property Management,531312,5.0
,,,-6,1668.HK,Property Development,"236118, 236117",5.0
,,,-6,1668.HK,Property Investment,531120,5.0
,,,-6,1668.HK,E-commerce,459999,5.0
,,,-6,1717.HK,Ausnutria Hyproca,311514,3.0
,,,-6,1717.HK,Ausnutria,311514,3.0
,,,-6,1717.HK,Nutrition products,"325411, 311999",3.0
,,,-6,002299.SZ,Other Operating,,2.0
,,,-6,002299.SZ,Poultry Farming and Processing Industry,"311615, 112340, 112320",2.0
,,,-6,300012.SZ,Technical Test Service,541380,1.0
,,,-6,300014.SZ,Electronic Unit Manufacturing,335910,1.0
,,,-6,1238.HK,Commercial Operation and Residential Property Management,"531312, 531311",5.0
,,,-6,1238.HK,Property Investment,"531120, 531110",5.0
,,,-6,1238.HK,Property Development,"551112, 236117",5.0
,,,-6,1238.HK,Other Property Development Related Services,531390,5.0
,,,-6,1238.HK,Eliminations,,5.0
,,,-6,002302.SZ,Service,"541990, 484110",3.0
,,,-6,002302.SZ,Other,,3.0
,,,-6,002302.SZ,Non-Metallic Mineral Products,"423320, 327999, 327320, 327310",3.0
,,,-6,1628.HK,Hotel Operations,721110,5.0
,,,-6,1628.HK,Property Investment,"531120, 531110",5.0
,,,-6,1628.HK,Other,,5.0
,,,-6,1628.HK,Property Development,"551112, 236220, 236117",5.0
,,,-6,1628.HK,Property Management,"531312, 531311",5.0
,,,-6,0960.HK,Property Investment,"531120, 531110",3.0
,,,-6,0960.HK,Property Management and Related Services,"721110, 531312, 531311",3.0
,,,-6,0960.HK,Property Development,"236220, 236118, 236117",3.0
,,,-6,002311.SZ,Culture & Breeding Industry,"424910, 112512, 112511, 112210",2.0
,,,-6,002311.SZ,Feed Industry,"424590, 325414, 311611, 311119",2.0
,,,-6,002312.SZ,Other Operation,,7.0
,,,-6,002312.SZ,Financial Self-Help Business,334118,7.0
,,,-6,002312.SZ,Financial Security Business,"561612, 334290",7.0
,,,-6,002312.SZ,Elimination,,7.0
,,,-6,002312.SZ,Express Delivery Business,541614,7.0
,,,-6,002312.SZ,BPO Business,541611,7.0
,,,-6,002312.SZ,Other,,7.0
,,,-6,002314.SZ,Ship Cabin Ancillary Service,332312,5.0
,,,-6,002314.SZ,Real Estate,236117,5.0
,,,-6,002314.SZ,Integrated housing industry,"332311, 321991",5.0
,,,-6,002314.SZ,Tower Crane Rental Business,532412,5.0
,,,-6,002314.SZ,Others,211120,5.0
,,,-6,002318.SZ,other business,,5.0
,,,-6,002318.SZ,Other machinery manufacturing,"332996, 331210",5.0
,,,-6,002318.SZ,shipbuilding,"331221, 331210",5.0
,,,-6,002318.SZ,Electric equipment manufacturing,331210,5.0
,,,-6,002318.SZ,"Petroleum, chemical, natural gas","332996, 331210",5.0
,,,-6,1638.HK,Property Management,"531312, 531311",6.0
,,,-6,1638.HK,Property Investment & Agency,"531210, 531120",6.0
,,,-6,1638.HK,Property Development,"236220, 236117",6.0
,,,-6,1638.HK,Others,,6.0
,,,-6,1638.HK,Hotel & Catering,721110,6.0
,,,-6,1638.HK,"Cinema,department store & cultural center","455110, 712110, 512131",6.0
,,,-6,0916.HK,Other Business,"541690, 423610, 423520, 237130",3.0
,,,-6,0916.HK,Coal Power,221112,3.0
,,,-6,0916.HK,Wind Power,221118,3.0
,,,-6,1866.HK,DME and Methanol,325312,5.0
,,,-6,1866.HK,Elimination,,5.0
,,,-6,1866.HK,Other,,5.0
,,,-6,1866.HK,Compound Fertiliser,325314,5.0
,,,-6,1866.HK,Urea,"551112, 325311",5.0
,,,-6,002324.SZ,Vehicle,336390,2.0
,,,-6,002324.SZ,Non-vehicle Industry,325211,2.0
,,,-6,601139.SS,Pipeline Gas & Other,221210,3.0
,,,-6,601139.SS,Bottle LPG,457210,3.0
,,,-6,601139.SS,LPG Wholesale,424720,3.0
,,,-6,1918.HK,Property Development,"531120, 531110, 236220, 236117",2.0
,,,-6,1918.HK,Property Management,"531312, 531311",2.0
,,,-6,300035.SZ,Other Business,,3.0
,,,-6,300035.SZ,Manufacture Industry,333923,3.0
,,,-6,300035.SZ,Project Construction,237990,3.0
,,,-6,DPDL.SI,,,0.0
,,,-6,601117.SS,Construction (Contractor),236210,4.0
,,,-6,601117.SS,"Investigation, Design and Services",541370,4.0
,,,-6,601117.SS,Other,"325199, 236220, 236116, 221112",4.0
,,,-6,601117.SS,Eliminations,,4.0
,,,-6,002334.SZ,New Energy,221118,3.0
,,,-6,002334.SZ,Industry Automation,"335999, 335312",3.0
,,,-6,002334.SZ,Electric Transmission,221121,3.0
,,,-6,002335.SZ,Other,334419,2.0
,,,-6,002335.SZ,Electrical and Electronic Equipment Manufacturing,335999,2.0
,,,-6,300048.SZ,Other Operations,,5.0
,,,-6,300048.SZ,Eliminations,,5.0
,,,-6,300048.SZ,Energy Conservation,562219,5.0
,,,-6,300048.SZ,New Energy,"562119, 541620",5.0
,,,-6,300048.SZ,Manufacture for Energy Saving Equipment,"335999, 334512",5.0
,,,-6,002340.SZ,Integrated Utilization of Wasted Resources,"562211, 562119, 562111, 424590",1.0
,,,-6,601877.SS,Low voltage electrical appliances industry,"335999, 335314, 335313, 334416",3.0
,,,-6,601877.SS,Elimination,561990,3.0
,,,-6,601877.SS,Solar Energy,"221118, 334413, 237990",3.0
,,,-6,002344.SZ,Residential Development & Sales,"531120, 531110",5.0
,,,-6,002344.SZ,Marketing & Operating,"531312, 531120",5.0
,,,-6,002344.SZ,Hotel Service,721110,5.0
,,,-6,002344.SZ,Commodity Sale,459999,5.0
,,,-6,002344.SZ,Financing Guarantee Service,531110,5.0
,,,-6,DQ.N,Elimination,,3.0
,,,-6,DQ.N,Polysilicon,334413,3.0
,,,-6,DQ.N,Wafer,"334519, 334413",3.0
,,,-6,1313.HK,Concrete,327320,3.0
,,,-6,1313.HK,Cement,327310,3.0
,,,-6,1313.HK,Elimination,,3.0
,,,-6,JKS.N,,,0.0
,,,-6,300054.SZ,Other Operation,,5.0
,,,-6,300054.SZ,Basic Chemicals,325910,5.0
,,,-6,300054.SZ,Chemical new materials,"325180, 325992, 325910",5.0
,,,-6,300054.SZ,Print copy supplies,"325992, 325910",5.0
,,,-6,300054.SZ,Integrated circuit chip design and process technology materials industry,325992,5.0
,,,-6,1966.HK,,,0.0
,,,-6,300055.SZ,Industrial Water Treatment,"541690, 541330, 237110",5.0
,,,-6,300055.SZ,Solid Waste Treatment Services,562111,5.0
,,,-6,300055.SZ,Thermal Insulation Pipe Manufacturing,326122,5.0
,,,-6,300055.SZ,Financial Investment,523150,5.0
,,,-6,300055.SZ,Eliminations,,5.0
,,,-6,300057.SZ,Paper products packaging materials business,322130,4.0
,,,-6,300057.SZ,Other Business,561499,4.0
,,,-6,300057.SZ,Conductive Film,334419,4.0
,,,-6,300057.SZ,Aluminum foil packaging materials business,331315,4.0
,,,-6,1938.HK,Steel Pipes,331210,2.0
,,,-6,1938.HK,Property development and investment,"551112, 531120, 236220",2.0
,,,-6,601678.SS,Chemistry,"325180, 325199",2.0
,,,-6,601678.SS,Other Business,,2.0
,,,-6,002361.SZ,Chemical Production,"424610, 325211",3.0
,,,-6,002361.SZ,Equipment Manufacturing,"336413, 334419",3.0
,,,-6,002361.SZ,Elimination,,3.0
,,,-6,5020.T,Elimination & Corporate,,5.0
,,,-6,5020.T,Other,"551112, 541330, 531210",5.0
,,,-6,5020.T,Energy,"211120, 324199, 324110",5.0
,,,-6,5020.T,Metal business,"562219, 331491",5.0
,,,-6,5020.T,Oil&Gas exploitation,"211130, 211120",5.0
,,,-6,0830.HK,Facade Contracting Works,238150,2.0
,,,-6,0830.HK,General Contracting Works,238120,2.0
,,,-6,002385.SZ,Other Grains Farming - Main,111160,3.0
,,,-6,002385.SZ,Corn Farming,111150,3.0
,,,-6,002385.SZ,Animal Food Manufacturing,311119,3.0
,,,-6,002391.SZ,Other,,2.0
,,,-6,002391.SZ,Main Operation,325320,2.0
,,,-6,300068.SZ,Other Operation,,6.0
,,,-6,300068.SZ,Energy storage industry,335910,6.0
,,,-6,300068.SZ,Power industry,335910,6.0
,,,-6,300068.SZ,Communications industry,335910,6.0
,,,-6,300068.SZ,Other industry,335910,6.0
,,,-6,300068.SZ,Resource recycling industry,562920,6.0
,,,-6,300070.SZ,Municipal Industry,"237990, 237110",2.0
,,,-6,300070.SZ,Environmental protection and water treatment,"333310, 541330, 326299",2.0
,,,-6,300073.SZ,Nonmental mineral products,212323,2.0
,,,-6,300073.SZ,Special equipment manufacturing industry,333248,2.0
,,,-6,002398.SZ,Comprehensive technical service of building,"541990, 541330, 236220",4.0
,,,-6,002398.SZ,New Building Materials,"424690, 327320",4.0
,,,-6,002398.SZ,Special Construction,"237990, 236220",4.0
,,,-6,002398.SZ,Other,541330,4.0
,,,-6,002407.SZ,Intercompany Eliminations,,4.0
,,,-6,002407.SZ,Financing,522220,4.0
,,,-6,002407.SZ,Wholesale and Retail Trade Division,424690,4.0
,,,-6,002407.SZ,General Manufacturing Business,"325180, 335910",4.0
,,,-6,002409.SZ,Other Operation,325180,2.0
,,,-6,002409.SZ,Manufacturcing,325998,2.0
,,,-6,1972.HK,Hotels,721110,5.0
,,,-6,1972.HK,Intersegment elimination,,5.0
,,,-6,1972.HK,Change in fair value of Investment Properties,,5.0
,,,-6,1972.HK,Property Investment,531120,5.0
,,,-6,1972.HK,Property Trading,531390,5.0
,,,-6,2188.HK,DC Power System,"423690, 335999",4.0
,,,-6,2188.HK,Charging Equipment,335999,4.0
,,,-6,2188.HK,Charging Services,335999,4.0
,,,-6,2188.HK,Others,,4.0
,,,-6,002430.SZ,Other business,,4.0
,,,-6,002430.SZ,Gas Industry,325120,4.0
,,,-6,002430.SZ,Manufacturing,333998,4.0
,,,-6,002430.SZ,Engineering Package,238220,4.0
,,,-6,1282.HK,Automation,"541990, 423830",4.0
,,,-6,1282.HK,Securities Investment,523150,4.0
,,,-6,1282.HK,Manufacturing,"334118, 334419",4.0
,,,-6,1282.HK,Financial services,"523150, 523910",4.0
,,,-6,300094.SZ,,,0.0
,,,-6,1788.HK,Investment Management,"525990, 523999, 523910",6.0
,,,-6,1788.HK,Others,523940,6.0
,,,-6,1788.HK,Wealth management,523940,6.0
,,,-6,1788.HK,Brokerage,523999,6.0
,,,-6,1788.HK,Corporate finance,523940,6.0
,,,-6,1788.HK,Institutional Investor Services,523150,6.0
,,,-6,002459.SZ,Tunnel Construction Equipment Rental,333923,3.0
,,,-6,002459.SZ,Equipment Manufacturing,333923,3.0
,,,-6,002459.SZ,Eliminations,,3.0
,,,-6,002460.SZ,Lithium Battery,335910,2.0
,,,-6,002460.SZ,Lithium metal and compound,"325180, 331491",2.0
,,,-6,128820.KS,Distribution,424710,5.0
,,,-6,128820.KS,Hotel & Headquarters,721110,5.0
,,,-6,128820.KS,Oil/gas segment,457120,5.0
,,,-6,128820.KS,Construction segment,236220,5.0
,,,-6,128820.KS,Machinery,333996,5.0
,,,-6,002466.SZ,Other Operation,325180,4.0
,,,-6,002466.SZ,Elimination,,4.0
,,,-6,002466.SZ,Lithium Concentrate,"325180, 212390",4.0
,,,-6,002466.SZ,Lithium Compounds and Derivatives,325180,4.0
,,,-6,300118.SZ,EVA,325998,3.0
,,,-6,300118.SZ,PV,"221118, 335132, 334413",3.0
,,,-6,300118.SZ,Eliminations,,3.0
,,,-6,300121.SZ,Rubber Auxiliaries,"325998, 325199",1.0
,,,-6,300124.SZ,New energy & Rail Transit,"336350, 335999",6.0
,,,-6,300124.SZ,Motion Control Class,"335999, 334513",6.0
,,,-6,300124.SZ,Control Technology,"335999, 334513",6.0
,,,-6,300124.SZ,Frequency Converter,335999,6.0
,,,-6,300124.SZ,Other,335999,6.0
,,,-6,300124.SZ,Sensor Class,"334419, 334413",6.0
