,Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
2791,600563.SS,5210203013,26.8,,FY0
2792,2176.HK,5220304013,11.57,,FY0
2796,6279.TWO,5210203013,18.98,,FY0
2800,2302.HK,5120105017,-6.091,,FY0
2803,066970.KQ,5110101010,28.262,,FY0
2805,5017.T,5010203010,5.3,,FY0
2812,600537.SS,5020101013,5.34,,FY0
2821,2326.HK,5120102016,0.36,,FY0
2822,2768.T,5220201010,14.2,,FY0
2824,600039.SS,5220102012,26.78,,FY0
2826,600502.SS,5220102010,11.76,,FY0
2828,600481.SS,5020101013,20.719,,FY0
2831,8103.TW,5210203010,11.194,,FY0
2838,600433.SS,5130102011,7.519,,FY0
2840,2317.HK,5110101010,3.259,,FY0
2842,600490.SS,5120105017,5.61,,FY0
2847,600475.SS,5220301010,9.529,,FY0
2852,600546.SS,5010101010,52.009,,FY0
2853,600348.SS,5010101010,29.399,,FY0
2855,1719.T,5220102010,10.8,,FY0
2856,1720.T,5220102010,5.6,,FY0
2857,1721.T,5220102023,5.662,,FY0
2861,600507.SS,5120102015,10.339,,FY0
2864,2375.T,5220304010,5.8,,FY0
2865,2819.T,5410202010,7.3,,FY0
2867,600477.SS,5220102010,5.679,,FY0
2869,2384.T,5240503010,17.9,,FY0
2870,2791.T,5430102010,6.5,,FY0
2872,002139.SZ,5210203013,10.83,,FY0
2874,1813.HK,6010101010,-24.375,,FY0
2875,0658.HK,5020101011,7.18,,FY0
2877,096770.KS,5010203010,8.49,,FY0
2879,UAFC.SI,5220304018,18.399,,FY0
2880,7821.T,5120201010,12.789,,FY0
2885,002145.SZ,5110101010,9.33,,FY0
2886,0826.HK,5120102010,7.465,,FY0
2888,002149.SZ,5120105016,6.549,,FY0
2892,0817.HK,6010101010,4.07,,FY0
2893,097230.KS,5220102010,1978.847,,FY0
2899,002170.SZ,5110102011,5.7,,FY0
2909,0123.HK,6010101010,8.441,,FY0
2911,600606.SS,5220102010,1.12,,FY0
2915,600651.SS,5210203014,1.558,,FY0
2924,0617.HK,6010101010,-9.09,,FY0
2927,000005.SZ,5220102010,1.3978,,FY0
2928,000012.SZ,5110101017,16.78,,FY0
2931,0371.HK,5910301011,15.38,,FY0
2935,600021.SS,5910101012,1.22,,FY0
2938,0632.HK,5010203013,-7.676,,FY0
2949,9933.TW,5220102010,13.993,,FY0
2951,2915.T,5410202026,1.3,,FY0
2955,9948.T,5430102012,5.9,,FY0
2956,001430.KS,5120102010,10.72,,FY0
2957,0456.HK,6010101010,110.772,,FY0
2960,600688.SS,5010203011,-10.119,,FY0
2964,011170.KS,5110101011,0.427,,FY0
2966,010130.KS,5120105010,9.376,,FY0
2972,005090.KS,5910101020,17.437,,FY0
2973,011810.KS,5220201010,0.491,,FY0
2974,014910.KS,5110101011,13.941,,FY0
2979,0563.HK,6010101010,5.55,,FY0
2984,2516.TW,5220102010,6.044,,FY0
2986,600673.SS,5120103013,13.5,,FY0
2990,600676.SS,5240503012,8.488,,FY0
2993,9956.T,5430102010,5.0,,FY0
2996,2511.TW,6010101010,5.735,,FY0
2997,0385.HK,5220102010,13.306,,FY0
2998,0059.HK,6010101010,32.378,,FY0
3001,600615.SS,5120103010,34.6725,,FY0
3007,600644.SS,5910101021,4.02,,FY0
3010,600642.SS,5910401010,3.509,,FY0
3011,600663.SS,6010101010,19.67,,FY0
3012,600678.SS,5120201014,3.761,,FY0
3013,600608.SS,5110101016,-102.602,,FY0
3018,600603.SS,6010101010,9.599,,FY0
3019,600641.SS,6010101050,5.29,,FY0
3027,000027.SZ,5910101012,5.12,,FY0
3034,600808.SS,5120102010,-3.587,,FY0
3035,600692.SS,6010101010,9.59,,FY0
3036,600691.SS,5110101010,4.669,,FY0
3038,000541.SZ,5210203014,4.13,,FY0
3039,000553.SZ,5110102012,2.759,,FY0
3041,000040.SZ,5910102012,-2.707,,FY0
3061,9908.TW,5910201011,5.4146,,FY0
3068,2611.TW,5240503012,0.3906,,FY0
3073,1712.TW,5110102012,9.62,,FY0
3074,2520.TW,6010101010,10.822,,FY0
3075,1456.TW,6010101050,3.4904,,FY0
3080,0985.HK,5510202010,-6.269,,FY0
3085,001340.KS,5110101010,5.889,,FY0
3086,010140.KS,5210205010,-16.078,,FY0
3099,600827.SS,5430102012,3.85,,FY0
3101,6420.T,5210203015,11.4,,FY0
3103,1309.TW,5110101011,5.54,,FY0
3107,600848.SS,6010101010,5.49,,FY0
3108,9946.T,5430102012,37.2,,FY0
3110,1047.HK,5110101016,2.1246,,FY0
3116,000567.SZ,5510202010,14.22,,FY0
3118,000036.SZ,6010101010,8.48,,FY0
3123,9974.T,5430102012,10.98,,FY0
3125,1118.HK,5120201015,7.106,,FY0
3128,600876.SS,5110101017,8.73,,FY0
3131,000573.SZ,5220301012,-8.1254,,FY0
3132,007310.KS,5410202010,16.526,,FY0
3133,014790.KS,5220102010,7.589,,FY0
3139,000546.SZ,5220301012,10.85,,FY0
3141,2222.T,5410202024,30.038,,FY0
3142,1193.HK,5910201011,11.519,,FY0
3143,600026.SS,5010303014,5.259,,FY0
3144,008420.KS,5120102013,4.804,,FY0
3150,6905.T,5210203011,7.872,,FY0
3156,600801.SS,5120201012,10.03,,FY0
3161,600872.SS,5410202026,4.85,,FY0
3164,600873.SS,5410202026,35.95,,FY0
3170,9058.T,5240503012,8.9,,FY0
3171,2527.TW,6010101010,1.4152,,FY0
3175,000049.SZ,5210203011,23.3,,FY0
3179,600803.SS,5910201011,34.859,,FY0
3182,600820.SS,5220102010,10.759,,FY0
3183,600821.SS,5910101022,12.67,,FY0
3187,000543.SZ,5910102011,3.39,,FY0
3190,1516.TW,5010101012,13.3901,,FY0
3191,1229.HK,5010101010,-15.022,,FY0
3197,2918.T,5410202028,10.69,,FY0
3198,9793.T,5220301012,11.3,,FY0
3202,017960.KS,5110101010,5.109,,FY0
3212,9787.T,5220304010,10.5,,FY0
3215,9369.T,5240503012,3.764,,FY0
3220,017810.KS,5410202010,-4.233,,FY0
3223,0384.HK,5910201010,7.07,,FY0
3234,7485.NG,5120102013,8.06,,FY0
3235,3052.TW,6010101010,11.807,,FY0
3237,600882.SS,5410202019,3.009,,FY0
3247,600884.SS,5110101010,12.82,,FY0
3251,2025.TW,5120102013,-27.4838,,FY0
3253,2534.TW,6010101050,9.572,,FY0
3255,000591.SZ,5910101022,7.549,,FY0
3259,600887.SS,5410202019,19.23,,FY0
3260,2024.TW,5120102010,2.882,,FY0
3262,600895.SS,6010101010,7.269,,FY0
3266,600705.SS,5220304018,4.02,,FY0
3267,1721.TW,5110101010,-9.076,,FY0
3269,000598.SZ,5910301010,11.46,,FY0
3270,0363.HK,6010101010,4.977,,FY0
3271,600711.SS,5120105010,-0.75,,FY0
3272,000600.SZ,5910101012,1.065,,FY0
3273,600714.SS,5110101010,-66.88,,FY0
3276,000401.SZ,5120201012,4.309,,FY0
3277,600722.SS,5110101010,193.7268,,FY0
3278,000402.SZ,6010101050,2.259,,FY0
3279,000408.SZ,5110101010,50.09,,FY0
3292,600719.SS,5910301013,1.583,,FY0
3294,600737.SS,5410202010,7.209,,FY0
3296,011930.KS,5220301010,16.296,,FY0
3301,7508.T,5430102010,14.9,,FY0
3303,600732.SS,5020101013,32.929,,FY0
3306,000603.SZ,5120105010,13.039,,FY0
3307,4968.T,5110101010,-8.7,,FY0
3308,5019.T,5010203011,16.8,,FY0
3310,5440.T,5120102013,7.9,,FY0
3312,000601.SZ,5910102010,-1.61,,FY0
3314,600744.SS,5910102010,-39.5582,,FY0
3327,600755.SS,5220201010,17.063,,FY0
3329,9039.T,5240503012,10.4,,FY0
3334,2027.TW,5120102010,21.42,,FY0
3337,000032.SZ,5220102010,-2.75,,FY0
3341,600765.SS,5120102013,12.169,,FY0
3346,000633.SZ,5120105016,-3.2546,,FY0
3350,000630.SZ,5120105012,11.599,,FY0
3352,000632.SZ,5220201010,1.4324,,FY0
3357,000656.SZ,6010101010,-83.29,,FY0
3361,000636.SZ,5210203010,3.439,,FY0
3364,000657.SZ,5120105010,10.38,,FY0
3368,2359.TW,5210203020,0.1203,,FY0
3370,1166.HK,5210203012,1.371,,FY0
3372,000672.SZ,5120201012,11.31,,FY0
3376,2360.TW,5210203019,25.609,,FY0
3377,028050.KS,5220102017,28.322,,FY0
3379,5009.TWO,5120102013,20.719,,FY0
3381,0675.HK,5210203010,0.266,,FY0
3383,600785.SS,5430102012,4.679,,FY0
3389,000681.SZ,5220304010,2.99,,FY0
3391,000060.SZ,5120105017,34.63,,FY0
3394,000690.SZ,5910101012,1.629,,FY0
3395,000059.SZ,5110101010,3.669,,FY0
3396,000683.SZ,5110101010,19.05,,FY0
3402,600793.SS,5130102010,7.935,,FY0
3404,000692.SZ,5910401010,-1.846,,FY0
3406,000691.SZ,5110102010,-6.522,,FY0
3408,0604.HK,6010101010,6.744,,FY0
3409,3355.T,5110101016,12.848,,FY0
3415,000708.SZ,5120102013,20.57,,FY0
3427,000703.SZ,5110101010,-4.31,,FY0
3428,2031.TW,5120102013,3.89,,FY0
3429,600796.SS,5220102018,-15.2528,,FY0
3431,600051.SS,6010101010,9.7,,FY0
3435,600052.SS,5910301011,27.3534,,FY0
3436,000709.SZ,5120102010,2.64,,FY0
3443,000736.SZ,6010101010,4.139,,FY0
3445,600064.SS,6010101050,14.5,,FY0
3449,000723.SZ,5120102012,16.35,,FY0
3450,1616.TW,5210203012,-11.176,,FY0
3452,000759.SZ,5430102012,-10.98,,FY0
3453,000722.SZ,5120201015,4.755,,FY0
3454,000488.SZ,5130102010,0.55,,FY0
3457,600063.SS,5110101011,19.489,,FY0
3459,600072.SS,5220102010,2.76,,FY0
3460,600083.SS,5120108010,3.75,,FY0
3461,000778.SZ,5120102010,6.96,,FY0
3462,000498.SZ,5220102012,20.4,,FY0
3467,034730.KS,5010203010,5.129,,FY0
3469,053690.KS,5220102015,15.108,,FY0
3470,HOLI.OQ,5210203010,9.32,,FY0
3476,3800.HK,5020101013,52.259,,FY0
3477,097950.KS,5410202010,9.261,,FY0
3481,3377.HK,6010101050,-36.697,,FY0
3485,3833.HK,5120105010,-6.23,,FY0
3493,002182.SZ,5120105016,16.699,,FY0
3494,002183.SZ,5220201010,2.93,,FY0
3498,002192.SZ,5120105010,130.59,,FY0
3499,3254.T,6010101050,10.4,,FY0
3502,002201.SZ,5110101017,5.08,3.477142209446,FY0
3503,1414.T,5220102010,13.4,13.4120830514648,FY0
3504,002202.SZ,5020101011,6.599,6.35765575689763,FY0
3507,0505.HK,5120105016,-14.949,12.9351204641205,FY0
3508,002203.SZ,5120105016,10.23,10.0691474684925,FY0
3511,002206.SZ,5110101010,9.81,9.72985358172134,FY0
3521,002216.SZ,5410202030,22.62,22.0277627628138,FY0
3524,002221.SZ,5110101010,1.6,0.396380224816896,FY0
3526,0151.HK,5410202019,21.55,21.5537435902943,FY0
3527,0098.HK,5120103011,22.12,10.0265758777065,FY0
3528,601958.SS,5120105010,10.147,10.4318801288749,FY0
3533,3617.TW,5210203011,24.27,24.2700535775758,FY0
3534,002233.SZ,5120201012,2.31,2.30549759324633,FY0
3537,0743.HK,5120201012,2.452,2.45226427643793,FY0
3539,002244.SZ,6010101010,16.96,16.9631121135458,FY0
3542,002245.SZ,5210203011,7.629,7.48792365322167,FY0
3544,002250.SZ,5110102010,10.519,10.3710341815726,FY0
3545,002251.SZ,5430102012,-42.09,-41.9597902751686,FY0
3547,002258.SZ,5110102012,29.589,28.8163458294037,FY0
3551,002266.SZ,5220301012,14.449,14.2038896732077,FY0
3553,002268.SZ,5220304014,5.95,5.91627169383825,FY0
3554,103140.KS,5120105010,9.941,9.94112332280646,FY0
3555,100090.KS,5210205010,6.731,6.73127824261409,FY0
3556,103590.KS,5210203012,72.253,7.25242505471995,FY0
3557,002271.SZ,5120201013,7.96,7.81763653722726,FY0
3558,6803.TWO,5220301012,17.633,18.3491190359384,FY0
3562,104700.KS,5120102010,10.546,10.5459228456635,FY0
3565,3143.T,5430102011,15.0,15.0114379547688,FY0
3575,8923.T,6010101010,12.5,12.4515360524088,FY0
3576,600325.SS,6010101010,12.63,13.7247075401195,FY0
3578,084010.KS,5120102013,18.498,18.4975062387753,FY0
3581,600438.SS,5020101013,52.36,51.5817520893114,FY0
3588,0581.HK,5120102013,3.58,3.57865324147834,FY0
3589,600284.SS,5220102012,8.13,7.96102312947262,FY0
3591,6674.T,5210203010,6.2,6.24565495279316,FY0
3592,046440.KQ,5220304027,9.758,9.4129790084963,FY0
3598,600969.SS,5910101010,1.35,1.11971830766844,FY0
3599,600497.SS,5120105010,4.5,4.50048066624657,FY0
3600,1785.TWO,5120105016,11.16,11.1559699327814,FY0
3601,600985.SS,5010101010,23.109,22.9437337819224,FY0
3606,600963.SS,5130102011,6.849,6.84424025351153,FY0
3609,600483.SS,5910101010,13.769,13.6949218392724,FY0
3610,600461.SS,5910301012,14.289,12.9163345118207,FY0
3615,600966.SS,5130102011,3.35,3.29958252410368,FY0
3620,002001.SZ,5410202025,16.08,15.2260726596844,FY0
3623,2319.HK,5410202019,13.787,13.7875036769904,FY0
3624,600143.SS,5110101011,12.64,12.0426598036277,FY0
3628,600981.SS,5220201010,5.637,-9.24179147484828,FY0
3630,1116.HK,5120102015,0.1386,,FY0
3632,8250.HK,5410201026,-320.961,0.415230625179653,FY0
3634,600984.SS,5220304018,-0.7,-0.73785589060924,FY0
3635,002015.SZ,5910102010,8.21,8.08264031422611,FY0
3636,002016.SZ,6010101050,32.04,3.05048168248769,FY0
3637,600965.SS,5410202010,8.7,5.07517169234389,FY0
3640,002025.SZ,5210203013,10.07,9.94486854498959,FY0
3642,002028.SZ,5210203010,13.88,13.8961325951164,FY0
3643,014830.KS,5110101010,13.101,12.5654087918807,FY0
3646,078930.KS,5910102010,18.858,18.4986022584315,FY0
3647,8053.HK,5110101014,3.639,11.8219131350412,FY0
3648,002034.SZ,5220301012,12.65,12.409875658732,FY0
3659,8934.T,6010101030,15.3,15.2744253346049,FY0
3660,4082.T,5110101010,12.1,12.0520402268964,FY0
3661,1712.T,5220301010,5.0,4.95296733367539,FY0
3667,0438.HK,5020101013,4.656,4.65625480758515,FY0
3669,5310.T,5210203013,7.081,6.93801849334788,FY0
3676,079960.KQ,5210203010,9.754,8.48283437938618,FY0
3677,3359.T,5430102010,15.7,15.731208306123,FY0
3680,002039.SZ,5910102012,11.88,11.8260950293267,FY0
3684,3769.T,5220304027,15.0,15.0231030921676,FY0
3687,600970.SS,5220102016,15.73,14.1518450834589,FY0
3689,002041.SZ,5410201011,7.91,7.76016394982157,FY0
3694,3300.HK,5110101017,4.4,4.43968675152804,FY0
3695,3311.HK,5220102010,13.931,13.9305530536758,FY0
3705,1068.HK,5410202016,-4.288,,FY0
3709,079430.KS,5220201010,-10.947,-10.9468646357373,FY0
3711,5741.T,5120103013,2.058,1.97593003787584,FY0
3716,3383.HK,6010101010,-31.644,-31.6440921344993,FY0
